CLIENT_ID,TOTAL_ACCOUNTS,DEPOSITS,WITHDRAWALS,TOTAL_DEPOSITS_AMOUNT,TOTAL_WITHDRAWALS_AMOUNT,LAST_BALANCE,MAX_LN,TOTAL_LOANS,FIDO_SCORE_AT_SIGNUP,AGE,GENDER,REGION,INCOME_VALUE,CUST_LOCATION,LOAN_SEGMENT,BEHAVIORAL_SEGMENT,FIRST_ACCOUNT_LIFE_DAYS,FIRST_ACCOUNT_CLOSED_DATE,FIRST_ACCOUNT_STATE,SAVINGS_TIMING_CATEGORY,SIMPLIFIED_TIMING,DAYS_DISBURSEMENT_TO_SAVINGS,DAYS_REPAYMENT_TO_SAVINGS,REPAYMENT_STATE,PRIMARY_TIMING_CATEGORY,FIRST_ACCOUNT_STATUS,MONTHLY_DEPOSIT_FREQUENCY,MONTHLY_WITHDRAWAL_FREQUENCY,DAYS_ACTIVE
291162748,1,3,2,150.0000000000,-100.0200000000,52.0000000000,26,27,661,31,MALE,Accra,1401 GHS - 1800 GHS,Chorkor,high_ln_savers,savers,82,,ACTIVE,with_active_loan,with_active_loan,41,,PENDING,with_active_loan,still_active,1.500000,1.000000,54
291184011,1,1,0,50.0000000000,0.0000000000,50.0000000000,2,3,334,30,FEMALE,Bono Region,701 GHS - 1000 GHS,Sunyani Municipal,low_ln_savers,savers,2,,ACTIVE,after_loan_closed,after_loan_closed,156,118,PAID,after_loan_closed,still_active,1.000000,0.000000,0
291274929,1,18,14,5266.3100000000,-5256.4100000000,16.5500000000,25,26,667,25,MALE,Other Region,1401 GHS - 1800 GHS,Northern,high_ln_savers,wallet_users,193,,ACTIVE,before_disbursement,before_disbursement,-145,,PENDING,before_disbursement,still_active,9.000000,7.000000,57
291475512,1,7,8,992.0200000000,-982.0400000000,10.7700000000,26,27,669,24,FEMALE,Tema,701 GHS - 1000 GHS,Community 19,high_ln_savers,wallet_users,173,,ACTIVE,before_disbursement,before_disbursement,-142,,PENDING,before_disbursement,still_active,7.000000,8.000000,20
291480469,1,1,0,100.0000000000,0.0000000000,100.0000000000,3,4,453,32,FEMALE,Central Region,Above 1800 GHS,Agona Swedru,mid_ln_savers,savers,25,,ACTIVE,before_disbursement,before_disbursement,-9,-23,PARTIALLY_PAID,before_disbursement,still_active,1.000000,0.000000,0
291505090,1,2,0,100.0000000000,0.0000000000,100.1200000000,13,14,427,32,FEMALE,Accra,701 GHS - 1000 GHS,Teshie,high_ln_savers,savers,22,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,2.000000,0.000000,12
291561477,1,3,0,40.0000000000,0.0000000000,40.0300000000,25,26,681,34,FEMALE,Central Region,701 GHS - 1000 GHS,Kasoa,high_ln_savers,savers,67,,ACTIVE,before_disbursement,before_disbursement,-50,-50,PARTIALLY_PAID,before_disbursement,still_active,3.000000,0.000000,3
291672443,1,1,0,100.0000000000,0.0000000000,100.0000000000,10,11,324,34,MALE,Greater Accra Region,Above 1800 GHS,Tema Metropolitan,high_ln_savers,savers,8,,ACTIVE,before_disbursement,before_disbursement,0,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
291696594,3,4,2,423.0000000000,-402.2000000000,21.0000000000,0,1,341,37,MALE,Greater Accra Region,1001 GHS - 1400 GHS,Tema Metropolitan,low_ln_savers,savers,0,2025-10-07 20:30:32.000,CLOSED,after_loan_closed,after_loan_closed,131,98,PAID,after_loan_closed,closed,4.000000,2.000000,5
291703202,1,3,0,150.0000000000,0.0000000000,150.0800000000,24,25,476,37,MALE,Accra,1001 GHS - 1400 GHS,Nungua,high_ln_savers,savers,38,,ACTIVE,before_disbursement,before_disbursement,-9,,PENDING,before_disbursement,still_active,3.000000,0.000000,8
291726913,1,1,0,50.0000000000,0.0000000000,50.0000000000,21,22,705,,,,,,high_ln_savers,savers,2,,ACTIVE,before_disbursement,before_disbursement,0,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
291764719,1,3,0,60.0000000000,0.0000000000,60.0500000000,2,3,290,40,FEMALE,Greater Accra Region,Above 1800 GHS,Ga East Municipal,low_ln_savers,savers,22,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,3.000000,0.000000,5
291773683,1,1,8,2000.0000000000,-2000.1300000000,23.6900000000,45,46,720,33,FEMALE,Accra,1001 GHS - 1400 GHS,Korle Gonno,high_ln_savers,savers,118,,ACTIVE,before_disbursement,before_disbursement,-73,,PENDING,before_disbursement,still_active,0.333333,2.666667,85
291854590,1,1,0,21.0000000000,0.0000000000,21.0000000000,2,3,275,21,FEMALE,Volta Region,351 GHS - 700 GHS,Ketu South District,low_ln_savers,savers,5,,ACTIVE,with_active_loan,with_active_loan,1,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
291867636,1,1,0,5000.0000000000,0.0000000000,5000.0000000000,20,21,425,41,MALE,Bono Region,Above 1800 GHS,Sunyani Municipal,high_ln_savers,savers,14,,ACTIVE,with_active_loan,with_active_loan,27,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
291973816,1,1,0,21.0000000000,0.0000000000,21.0000000000,3,4,349,27,FEMALE,Greater Accra Region,351 GHS - 700 GHS,Ablekuma West Municipal,mid_ln_savers,savers,35,,ACTIVE,before_disbursement,before_disbursement,-2,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
292013682,1,1,2,200.0000000000,-190.0000000000,10.3000000000,32,33,497,29,MALE,Central Region,1001 GHS - 1400 GHS,Agona Swedru,high_ln_savers,savers,130,,ACTIVE,with_active_loan,with_active_loan,96,,LATE,with_active_loan,still_active,1.000000,2.000000,6
292113011,1,1,3,400.0000000000,-390.1000000000,11.5100000000,24,25,527,31,MALE,Accra,Above 1800 GHS,Spintex,high_ln_savers,savers,142,,ACTIVE,before_disbursement,before_disbursement,-118,,PENDING,before_disbursement,still_active,1.000000,3.000000,21
292184212,1,4,3,120.0100000000,-100.0000000000,20.2800000000,8,9,470,32,FEMALE,Greater Accra Region,351 GHS - 700 GHS,La-Nkwantanang Municipal,high_ln_savers,savers,39,,ACTIVE,before_disbursement,before_disbursement,-17,,PENDING,before_disbursement,still_active,4.000000,3.000000,17
292231434,1,1,0,30.0000000000,0.0000000000,30.0000000000,-1,,536,29,FEMALE,Central Region,Above 1800 GHS,Cape Coast Metropolitan,eligible_no_loan_savers,savers,35,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,1.000000,0.000000,0
292249539,1,3,0,50.0000000000,0.0000000000,50.0800000000,39,40,714,28,MALE,Other Region,701 GHS - 1000 GHS,Northern,high_ln_savers,savers,16,,ACTIVE,after_loan_closed,after_loan_closed,51,26,PAID,after_loan_closed,still_active,3.000000,0.000000,8
292281657,1,2,2,1020.0000000000,-1000.0000000000,20.7700000000,18,19,536,27,MALE,Ashanti Region,Above 1800 GHS,Agric,high_ln_savers,savers,88,,ACTIVE,before_disbursement,before_disbursement,-63,,PENDING,before_disbursement,still_active,2.000000,2.000000,13
292342242,1,11,2,600.0000000000,-580.0000000000,21.1800000000,26,27,700,23,FEMALE,Central Region,1001 GHS - 1400 GHS,Kasoa,high_ln_savers,savers,33,,ACTIVE,before_disbursement,before_disbursement,-18,,PENDING,before_disbursement,still_active,11.000000,2.000000,25
292404416,1,1,0,20.0000000000,0.0000000000,20.0000000000,0,1,332,25,MALE,Northern Region,1401 GHS - 1800 GHS,Karaga District,low_ln_savers,savers,45,,ACTIVE,after_loan_closed,after_loan_closed,0,-20,PAID,after_loan_closed,still_active,1.000000,0.000000,0
292414741,1,2,0,30.0000000000,0.0000000000,30.2100000000,2,3,444,25,FEMALE,Greater Accra Region,1401 GHS - 1800 GHS,Adenta Municipal,low_ln_savers,savers,25,,ACTIVE,before_disbursement,before_disbursement,0,,PENDING,before_disbursement,still_active,2.000000,0.000000,21
292582840,1,23,4,15110.0000000000,-13000.2000000000,2188.1500000000,22,23,671,35,MALE,Accra,1401 GHS - 1800 GHS,Osu,high_ln_savers,ultra_savers,91,,ACTIVE,before_disbursement,before_disbursement,-18,,PENDING,before_disbursement,still_active,7.666667,1.333333,85
292599432,1,10,0,188.0000000000,0.0000000000,188.4200000000,18,19,536,30,FEMALE,Tema,701 GHS - 1000 GHS,Community 22,high_ln_savers,savers,50,,ACTIVE,before_disbursement,before_disbursement,-39,,PENDING,before_disbursement,still_active,10.000000,0.000000,16
292649812,1,6,14,10600.0000000000,-10711.3600000000,20.6100000000,56,57,759,29,MALE,Accra,1001 GHS - 1400 GHS,Lashibi,high_ln_savers,savers,128,,ACTIVE,before_disbursement,before_disbursement,-72,-73,PAID,before_disbursement,still_active,2.000000,4.666667,93
292688494,1,5,2,5500.0000000000,-4900.0000000000,652.3100000000,23,24,563,26,MALE,Ashanti Region,Above 1800 GHS,Asafo,high_ln_savers,ultra_savers,135,,ACTIVE,before_disbursement,before_disbursement,-2,,PENDING,before_disbursement,still_active,1.666667,0.666667,92
292747595,1,1,0,20.0000000000,0.0000000000,20.0000000000,5,6,386,31,MALE,Volta Region,Above 1800 GHS,Kpando Municipal,mid_ln_savers,savers,44,,ACTIVE,before_disbursement,before_disbursement,-28,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
292755565,1,16,4,3300.0000000000,-2980.0500000000,329.7600000000,15,16,537,31,MALE,Accra,701 GHS - 1000 GHS,Adenta,high_ln_savers,savers,46,,ACTIVE,with_active_loan,with_active_loan,57,,PENDING,with_active_loan,still_active,16.000000,4.000000,43
292800682,1,3,0,130.0000000000,0.0000000000,130.2600000000,40,41,734,26,MALE,Eastern Region,1401 GHS - 1800 GHS,Somanya,high_ln_savers,savers,69,,ACTIVE,before_disbursement,before_disbursement,-43,,PENDING,before_disbursement,still_active,3.000000,0.000000,25
292801184,1,7,2,330.0000000000,-310.0000000000,20.2200000000,2,3,477,35,MALE,Greater Accra Region,1401 GHS - 1800 GHS,Ningo-Prampram District,low_ln_savers,savers,39,,ACTIVE,before_disbursement,before_disbursement,-37,,PENDING,before_disbursement,still_active,7.000000,2.000000,11
292842772,1,5,0,90.0000000000,0.0000000000,90.8100000000,13,14,437,32,FEMALE,Central Region,1001 GHS - 1400 GHS,Abura/ Asebu/ Kwamankese District,high_ln_savers,savers,51,,ACTIVE,with_active_loan,with_active_loan,9,,PENDING,with_active_loan,still_active,2.500000,0.000000,48
293005135,1,2,2,120.0000000000,-100.0000000000,20.0800000000,5,6,416,27,MALE,Eastern Region,1401 GHS - 1800 GHS,New Juaben North Municipal,mid_ln_savers,savers,7,,ACTIVE,before_disbursement,before_disbursement,-2,,PARTIALLY_PAID,before_disbursement,still_active,2.000000,2.000000,4
293028173,1,3,2,150.0000000000,-80.0000000000,70.3600000000,10,11,395,32,MALE,Greater Accra Region,Above 1800 GHS,Tema West Municipal,high_ln_savers,savers,35,,ACTIVE,before_disbursement,before_disbursement,-34,,,before_disbursement,still_active,3.000000,2.000000,26
293084881,1,1,0,100.0000000000,0.0000000000,100.0000000000,-1,,256,38,MALE,Volta Region,1001 GHS - 1400 GHS,Keta Municipal,eligible_no_loan_savers,savers,11,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,1.000000,0.000000,0
293122164,1,1,1,50.0000000000,-30.0000000000,20.0500000000,1,2,324,29,MALE,Volta Region,Above 1800 GHS,Ketu South District,low_ln_savers,savers,16,,ACTIVE,before_disbursement,before_disbursement,-3,,PENDING,before_disbursement,still_active,1.000000,1.000000,5
293128014,1,1,0,20.0000000000,0.0000000000,20.0000000000,1,2,403,23,MALE,Volta Region,Above 1800 GHS,Ketu South District,low_ln_savers,savers,29,,ACTIVE,before_disbursement,before_disbursement,-14,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
293143078,1,2,0,40.0000000000,0.0000000000,40.1700000000,4,5,420,24,MALE,Central Region,701 GHS - 1000 GHS,Cape Coast,mid_ln_savers,savers,23,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,2.000000,0.000000,17
293506992,1,1,0,200.0000000000,0.0000000000,200.0000000000,12,13,489,37,FEMALE,Greater Accra Region,Above 1800 GHS,Ablekuma Central Municipal,high_ln_savers,savers,50,,ACTIVE,before_disbursement,before_disbursement,-36,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
293572277,1,1,0,21.0000000000,0.0000000000,21.0000000000,0,1,303,22,FEMALE,Central Region,Below 350 GHS,Cape Coast,low_ln_savers,savers,45,,ACTIVE,before_disbursement,before_disbursement,-10,-39,PAID,before_disbursement,still_active,1.000000,0.000000,0
293714153,1,2,0,200.0000000000,0.0000000000,200.0600000000,6,7,427,35,MALE,Ashanti Region,701 GHS - 1000 GHS,Kwadaso Municipal,mid_ln_savers,savers,16,,ACTIVE,before_disbursement,before_disbursement,-14,,PENDING,before_disbursement,still_active,2.000000,0.000000,2
293761067,2,2,3,220.0000000000,-200.0100000000,20.1200000000,1,2,276,23,MALE,Greater Accra Region,Above 1800 GHS,Kpone Katamanso Municipal,low_ln_savers,savers,1,2025-09-19 16:12:37.000,CLOSED,before_disbursement,before_disbursement,-20,,PENDING,before_disbursement,closed,2.000000,3.000000,14
293819864,1,12,14,7330.0000000000,-7310.0000000000,36.4900000000,18,19,564,28,MALE,Greater Accra Region,1001 GHS - 1400 GHS,Kpone Katamanso Municipal,high_ln_savers,wallet_users,67,,ACTIVE,before_disbursement,before_disbursement,0,,PENDING,before_disbursement,still_active,6.000000,7.000000,55
293820260,1,1,0,70.0000000000,0.0000000000,70.0000000000,1,2,290,36,MALE,Central Region,1401 GHS - 1800 GHS,Ajumako,low_ln_savers,savers,8,,ACTIVE,before_disbursement,before_disbursement,-1,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
293869223,2,4,2,3050.5200000000,-1000.2600000000,2050.8000000000,35,36,625,21,FEMALE,Central Region,351 GHS - 700 GHS,Kasoa,high_ln_savers,ultra_savers,1,2025-04-30 14:35:18.000,CLOSED,before_disbursement,before_disbursement,-149,,PENDING,before_disbursement,closed,0.666667,0.333333,169
293882007,1,2,1,30.0000000000,-10.0000000000,20.0600000000,0,1,338,37,MALE,Ashanti Region,1001 GHS - 1400 GHS,Sekyere Central District,low_ln_savers,savers,8,,ACTIVE,after_loan_closed,after_loan_closed,115,70,PAID,after_loan_closed,still_active,2.000000,1.000000,6
293920719,1,1,0,20.0000000000,0.0000000000,20.0000000000,-1,,321,43,MALE,Bono East Region,Above 1800 GHS,Sene West District,eligible_no_loan_savers,savers,23,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,1.000000,0.000000,0
293962295,1,4,1,90.0000000000,-40.0000000000,50.2200000000,5,6,423,46,FEMALE,Volta Region,351 GHS - 700 GHS,Afadzato – South District,mid_ln_savers,savers,29,,ACTIVE,before_disbursement,before_disbursement,-18,,PENDING,before_disbursement,still_active,4.000000,1.000000,18
293989875,1,1,0,20.0000000000,0.0000000000,20.0000000000,14,15,427,30,MALE,Accra,701 GHS - 1000 GHS,Weija,high_ln_savers,savers,46,,ACTIVE,after_loan_closed,after_loan_closed,66,-5,PAID,after_loan_closed,still_active,1.000000,0.000000,0
294040095,1,1,0,20.0000000000,0.0000000000,20.0000000000,2,3,343,27,MALE,Ashanti Region,701 GHS - 1000 GHS,Atwima Nwabiagya Municipal,low_ln_savers,savers,2,,ACTIVE,after_loan_closed,after_loan_closed,29,0,PAID,after_loan_closed,still_active,1.000000,0.000000,0
294087474,1,4,7,380.0000000000,-360.0000000000,20.5400000000,1,2,371,30,MALE,Greater Accra Region,1401 GHS - 1800 GHS,Adenta Municipal,low_ln_savers,wallet_users,37,,ACTIVE,before_disbursement,before_disbursement,-29,,PENDING,before_disbursement,still_active,4.000000,7.000000,23
294258596,1,4,0,200.0000000000,0.0000000000,200.3200000000,1,2,355,31,MALE,Greater Accra Region,Above 1800 GHS,Tema West Municipal,low_ln_savers,savers,18,,ACTIVE,before_disbursement,before_disbursement,-11,,PENDING,before_disbursement,still_active,4.000000,0.000000,14
294290542,1,6,0,460.0000000000,0.0000000000,460.6800000000,13,14,509,32,MALE,Greater Accra Region,1001 GHS - 1400 GHS,Tema Metropolitan,high_ln_savers,savers,42,,ACTIVE,before_disbursement,before_disbursement,-5,-29,PAID,before_disbursement,still_active,6.000000,0.000000,39
294352592,1,1,0,25.0000000000,0.0000000000,25.0000000000,30,31,734,33,MALE,Accra,Above 1800 GHS,Accra New Town,high_ln_savers,savers,37,,ACTIVE,before_disbursement,before_disbursement,-16,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
294355609,1,3,2,160.0000000000,-40.0000000000,120.1200000000,0,1,226,20,MALE,Greater Accra Region,701 GHS - 1000 GHS,Accra Metropolitan,low_ln_savers,savers,13,,ACTIVE,before_disbursement,before_disbursement,-1,,PENDING,before_disbursement,still_active,3.000000,2.000000,11
294364457,1,9,6,1010.0000000000,-891.0000000000,120.4500000000,14,15,451,38,MALE,Western North Region,Above 1800 GHS,Bibiani Anhwiaso Bekwai Municipal,high_ln_savers,savers,48,,ACTIVE,before_disbursement,before_disbursement,-28,-34,PARTIALLY_PAID,before_disbursement,still_active,4.500000,3.000000,43
294383330,1,1,0,20.0000000000,0.0000000000,20.0000000000,11,12,435,29,MALE,Volta Region,1001 GHS - 1400 GHS,Hohoe Municipal,high_ln_savers,savers,39,,ACTIVE,before_disbursement,before_disbursement,-8,-38,PAID,before_disbursement,still_active,1.000000,0.000000,0
294396743,1,1,3,200.0000000000,-170.0000000000,30.7700000000,13,14,487,31,MALE,Eastern Region,1001 GHS - 1400 GHS,Nsawam Adoagyiri Municipal,high_ln_savers,savers,49,,ACTIVE,before_disbursement,before_disbursement,-27,,PENDING,before_disbursement,still_active,1.000000,3.000000,17
294432120,1,3,1,101.0000000000,-80.0000000000,21.3200000000,36,37,628,37,MALE,Accra,701 GHS - 1000 GHS,Jamestown,high_ln_savers,savers,37,,ACTIVE,before_disbursement,before_disbursement,-22,,PENDING,before_disbursement,still_active,3.000000,1.000000,28
294434220,1,1,0,50.0000000000,0.0000000000,50.0000000000,0,1,329,28,FEMALE,Greater Accra Region,701 GHS - 1000 GHS,Tema West Municipal,low_ln_savers,savers,11,,ACTIVE,before_disbursement,before_disbursement,-10,,,before_disbursement,still_active,1.000000,0.000000,0
294443935,1,1,0,30.0000000000,0.0000000000,30.0000000000,2,3,310,20,FEMALE,Upper East Region,Below 350 GHS,Bongo District,low_ln_savers,savers,44,,ACTIVE,before_disbursement,before_disbursement,-31,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
294444215,1,5,3,50.0300000000,-0.0300000000,51.4800000000,29,30,528,33,FEMALE,Ashanti Region,351 GHS - 700 GHS,Other,high_ln_savers,savers,174,,ACTIVE,before_disbursement,before_disbursement,-169,,PENDING,before_disbursement,still_active,1.000000,0.600000,148
294444935,1,1,0,100.0000000000,0.0000000000,100.0000000000,-1,,256,26,MALE,Eastern Region,Above 1800 GHS,Upper West Akim District,eligible_no_loan_savers,savers,6,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,1.000000,0.000000,0
294501855,1,2,0,30.0000000000,0.0000000000,30.4400000000,16,17,586,31,MALE,Central Region,Above 1800 GHS,Kasoa,high_ln_savers,savers,54,,ACTIVE,with_active_loan,with_active_loan,45,,PENDING,with_active_loan,still_active,1.000000,0.000000,44
294582459,1,1,2,100.0000000000,-80.0000000000,20.0000000000,41,42,705,38,MALE,Accra,Above 1800 GHS,Amasaman,high_ln_savers,savers,121,,ACTIVE,before_disbursement,before_disbursement,-120,,,before_disbursement,still_active,1.000000,2.000000,0
294637651,1,1,0,20.0000000000,0.0000000000,20.0000000000,7,8,511,38,FEMALE,Central Region,1401 GHS - 1800 GHS,Agona Swedru,mid_ln_savers,savers,26,,ACTIVE,after_loan_closed,after_loan_closed,48,20,PAID,after_loan_closed,still_active,1.000000,0.000000,0
294643255,1,1,0,21.0000000000,0.0000000000,21.0000000000,4,5,354,30,MALE,Central Region,Above 1800 GHS,Agona East District,mid_ln_savers,savers,2,,ACTIVE,before_disbursement,before_disbursement,0,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
294646459,1,1,0,30.0000000000,0.0000000000,30.0000000000,11,12,465,32,FEMALE,Greater Accra Region,1401 GHS - 1800 GHS,Ledzokuku Municipal,high_ln_savers,savers,14,,ACTIVE,before_disbursement,before_disbursement,0,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
294674882,1,10,7,546.0500000000,-530.0400000000,18.1100000000,41,42,706,32,FEMALE,Other Region,701 GHS - 1000 GHS,Volta,high_ln_savers,savers,175,,ACTIVE,before_disbursement,before_disbursement,-41,,PENDING,before_disbursement,still_active,3.333333,2.333333,67
294773110,1,3,0,80.0000000000,0.0000000000,81.4800000000,40,41,712,31,FEMALE,Accra,1401 GHS - 1800 GHS,Roman Ridge,high_ln_savers,savers,96,,ACTIVE,before_disbursement,before_disbursement,-44,,PENDING,before_disbursement,still_active,1.500000,0.000000,79
294791350,1,2,0,20.0000000000,0.0000000000,20.0000000000,32,33,667,29,MALE,Western Region,1001 GHS - 1400 GHS,Ekuase,high_ln_savers,savers,140,,ACTIVE,before_disbursement,before_disbursement,-123,-135,PARTIALLY_PAID,before_disbursement,still_active,2.000000,0.000000,28
294799903,1,1,0,200.0000000000,0.0000000000,200.0000000000,9,10,499,36,MALE,Greater Accra Region,1001 GHS - 1400 GHS,Ashaiman Municipal,high_ln_savers,savers,27,,ACTIVE,before_disbursement,before_disbursement,-26,,,before_disbursement,still_active,1.000000,0.000000,0
294937385,1,2,0,40.0000000000,0.0000000000,40.0400000000,8,9,437,22,FEMALE,Ashanti Region,1001 GHS - 1400 GHS,Ayigya,high_ln_savers,savers,51,,ACTIVE,before_disbursement,before_disbursement,-49,,PENDING,before_disbursement,still_active,2.000000,0.000000,4
294949041,1,1,0,25.0000000000,0.0000000000,25.0000000000,5,6,337,23,FEMALE,Volta Region,Above 1800 GHS,Ho Municipal,mid_ln_savers,savers,2,,ACTIVE,with_active_loan,with_active_loan,13,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
294989256,1,1,0,21.0000000000,0.0000000000,21.0000000000,11,12,490,28,FEMALE,Western Region,701 GHS - 1000 GHS,Tarkwa Nusaem Municipal,high_ln_savers,savers,36,,ACTIVE,with_active_loan,with_active_loan,6,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
